"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
238,79,"FRA","France",16,"Midi-Pyrénées",64,"Haute-Garonne",238,"Saint-Gaudens","Arrondissement","Districts",NA,NA
239,79,"FRA","France",16,"Midi-Pyrénées",64,"Haute-Garonne",239,"Toulouse","Arrondissement","Districts",NA,NA
240,79,"FRA","France",16,"Midi-Pyrénées",65,"Hautes-Pyrénées",240,"Argelès-Gazost","Arrondissement","Districts",NA,NA
241,79,"FRA","France",16,"Midi-Pyrénées",65,"Hautes-Pyrénées",241,"Bagnères-de-Bigorre","Arrondissement","Districts",NA,NA
242,79,"FRA","France",16,"Midi-Pyrénées",65,"Hautes-Pyrénées",242,"Tarbes","Arrondissement","Districts",NA,NA
243,79,"FRA","France",16,"Midi-Pyrénées",66,"Lot",243,"Cahors","Arrondissement","Districts",NA,NA
244,79,"FRA","France",16,"Midi-Pyrénées",66,"Lot",244,"Figeac","Arrondissement","Districts",NA,NA
245,79,"FRA","France",16,"Midi-Pyrénées",66,"Lot",245,"Gourdon","Arrondissement","Districts",NA,NA
246,79,"FRA","France",16,"Midi-Pyrénées",67,"Tarn-et-Garonne",246,"Castelsarrasin","Arrondissement","Districts",NA,NA
247,79,"FRA","France",16,"Midi-Pyrénées",67,"Tarn-et-Garonne",247,"Montauban","Arrondissement","Districts",NA,NA
248,79,"FRA","France",16,"Midi-Pyrénées",68,"Tarn",248,"Albi","Arrondissement","Districts",NA,NA
249,79,"FRA","France",16,"Midi-Pyrénées",68,"Tarn",249,"Castres","Arrondissement","Districts",NA,NA
250,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",250,"Avesnes-sur-Helpe","Arrondissement","Districts",NA,NA
251,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",251,"Cambrai","Arrondissement","Districts",NA,NA
252,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",252,"Douai","Arrondissement","Districts",NA,NA
253,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",253,"Dunkerque","Arrondissement","Districts",NA,NA
254,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",254,"Lille","Arrondissement","Districts",NA,NA
255,79,"FRA","France",17,"Nord-Pas-de-Calais",69,"Nord",255,"Valenciennes","Arrondissement","Districts",NA,NA
256,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",256,"Arras","Arrondissement","Districts",NA,NA
257,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",257,"Béthune","Arrondissement","Districts",NA,NA
258,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",258,"Boulogne-sur-Mer","Arrondissement","Districts",NA,NA
259,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",259,"Calais","Arrondissement","Districts",NA,NA
260,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",260,"Lens","Arrondissement","Districts",NA,NA
261,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",261,"Montreuil","Arrondissement","Districts",NA,NA
262,79,"FRA","France",17,"Nord-Pas-de-Calais",70,"Pas-de-Calais",262,"Saint-Omer","Arrondissement","Districts",NA,NA
263,79,"FRA","France",18,"Pays de la Loire",71,"Loire-Atlantique",263,"Ancenis","Arrondissement","Districts",NA,NA
264,79,"FRA","France",18,"Pays de la Loire",71,"Loire-Atlantique",264,"Châteaubriant","Arrondissement","Districts",NA,NA
265,79,"FRA","France",18,"Pays de la Loire",71,"Loire-Atlantique",265,"Nantes","Arrondissement","Districts",NA,NA
266,79,"FRA","France",18,"Pays de la Loire",71,"Loire-Atlantique",266,"Saint-Nazaire","Arrondissement","Districts",NA,NA
267,79,"FRA","France",18,"Pays de la Loire",72,"Maine-et-Loire",267,"Angers","Arrondissement","Districts",NA,NA
268,79,"FRA","France",18,"Pays de la Loire",72,"Maine-et-Loire",268,"Cholet","Arrondissement","Districts",NA,NA
269,79,"FRA","France",18,"Pays de la Loire",72,"Maine-et-Loire",269,"Saumur","Arrondissement","Districts",NA,NA
270,79,"FRA","France",18,"Pays de la Loire",72,"Maine-et-Loire",270,"Segré","Arrondissement","Districts",NA,NA
271,79,"FRA","France",18,"Pays de la Loire",73,"Mayenne",271,"Château-Gontier","Arrondissement","Districts",NA,NA
272,79,"FRA","France",18,"Pays de la Loire",73,"Mayenne",272,"Laval","Arrondissement","Districts",NA,NA
273,79,"FRA","France",18,"Pays de la Loire",73,"Mayenne",273,"Mayenne","Arrondissement","Districts",NA,NA
274,79,"FRA","France",18,"Pays de la Loire",74,"Sarthe",274,"La Flèche","Arrondissement","Districts",NA,NA
275,79,"FRA","France",18,"Pays de la Loire",74,"Sarthe",275,"Le Mans","Arrondissement","Districts",NA,NA
276,79,"FRA","France",18,"Pays de la Loire",74,"Sarthe",276,"Mamers","Arrondissement","Districts",NA,NA
277,79,"FRA","France",18,"Pays de la Loire",75,"Vendée",277,"Fontenay-le-Comte","Arrondissement","Districts",NA,NA
278,79,"FRA","France",18,"Pays de la Loire",75,"Vendée",278,"La Roche-sur-Yon","Arrondissement","Districts",NA,NA
279,79,"FRA","France",18,"Pays de la Loire",75,"Vendée",279,"Les Sables-d'Olonne","Arrondissement","Districts",NA,NA
280,79,"FRA","France",19,"Picardie",76,"Aisne",280,"Château-Thierry","Arrondissement","Districts",NA,NA
281,79,"FRA","France",19,"Picardie",76,"Aisne",281,"Laon","Arrondissement","Districts",NA,NA
282,79,"FRA","France",19,"Picardie",76,"Aisne",282,"Saint-Quentin","Arrondissement","Districts",NA,NA
283,79,"FRA","France",19,"Picardie",76,"Aisne",283,"Soissons","Arrondissement","Districts",NA,NA
284,79,"FRA","France",19,"Picardie",76,"Aisne",284,"Vervins","Arrondissement","Districts",NA,NA
285,79,"FRA","France",19,"Picardie",77,"Oise",285,"Beauvais","Arrondissement","Districts",NA,NA
286,79,"FRA","France",19,"Picardie",77,"Oise",286,"Clermont","Arrondissement","Districts",NA,NA
287,79,"FRA","France",19,"Picardie",77,"Oise",287,"Compiègne","Arrondissement","Districts",NA,NA
288,79,"FRA","France",19,"Picardie",77,"Oise",288,"Senlis","Arrondissement","Districts",NA,NA
289,79,"FRA","France",19,"Picardie",78,"Somme",289,"Abbeville","Arrondissement","Districts",NA,NA
290,79,"FRA","France",19,"Picardie",78,"Somme",290,"Amiens","Arrondissement","Districts",NA,NA
291,79,"FRA","France",19,"Picardie",78,"Somme",291,"Montdidier","Arrondissement","Districts",NA,NA
292,79,"FRA","France",19,"Picardie",78,"Somme",292,"Péronne","Arrondissement","Districts",NA,NA
293,79,"FRA","France",20,"Poitou-Charentes",79,"Charente-Maritime",293,"Jonzac","Arrondissement","Districts",NA,NA
294,79,"FRA","France",20,"Poitou-Charentes",79,"Charente-Maritime",294,"La Rochelle","Arrondissement","Districts",NA,NA
295,79,"FRA","France",20,"Poitou-Charentes",79,"Charente-Maritime",295,"Rochefort","Arrondissement","Districts",NA,NA
296,79,"FRA","France",20,"Poitou-Charentes",79,"Charente-Maritime",296,"Saint-Jean-d'Angély","Arrondissement","Districts",NA,NA
297,79,"FRA","France",20,"Poitou-Charentes",79,"Charente-Maritime",297,"Saintes","Arrondissement","Districts",NA,NA
298,79,"FRA","France",20,"Poitou-Charentes",80,"Charente",298,"Angoulême","Arrondissement","Districts",NA,NA
299,79,"FRA","France",20,"Poitou-Charentes",80,"Charente",299,"Cognac","Arrondissement","Districts",NA,NA
300,79,"FRA","France",20,"Poitou-Charentes",80,"Charente",300,"Confolens","Arrondissement","Districts",NA,NA
301,79,"FRA","France",20,"Poitou-Charentes",81,"Deux-Sèvres",301,"Bressuire","Arrondissement","Districts",NA,NA
302,79,"FRA","France",20,"Poitou-Charentes",81,"Deux-Sèvres",302,"Niort","Arrondissement","Districts",NA,NA
303,79,"FRA","France",20,"Poitou-Charentes",81,"Deux-Sèvres",303,"Parthenay","Arrondissement","Districts",NA,NA
304,79,"FRA","France",20,"Poitou-Charentes",82,"Vienne",304,"Châtellerault","Arrondissement","Districts",NA,NA
305,79,"FRA","France",20,"Poitou-Charentes",82,"Vienne",305,"Montmorillon","Arrondissement","Districts",NA,NA
306,79,"FRA","France",20,"Poitou-Charentes",82,"Vienne",306,"Poitiers","Arrondissement","Districts",NA,NA
307,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",83,"Alpes-de-Haute-Provence",307,"Barcelonnette","Arrondissement","Districts",NA,NA
308,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",83,"Alpes-de-Haute-Provence",308,"Castellane","Arrondissement","Districts",NA,NA
309,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",83,"Alpes-de-Haute-Provence",309,"Digne-les-Bains","Arrondissement","Districts",NA,NA
310,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",83,"Alpes-de-Haute-Provence",310,"Forcalquier","Arrondissement","Districts",NA,NA
311,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",84,"Alpes-Maritimes",311,"Grasse","Arrondissement","Districts",NA,NA
312,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",84,"Alpes-Maritimes",312,"Nice","Arrondissement","Districts",NA,NA
313,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",85,"Bouches-du-Rhône",313,"Aix-en-Provence","Arrondissement","Districts",NA,NA
314,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",85,"Bouches-du-Rhône",314,"Arles","Arrondissement","Districts",NA,NA
315,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",85,"Bouches-du-Rhône",315,"Istres","Arrondissement","Districts",NA,NA
316,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",85,"Bouches-du-Rhône",316,"Marseille","Arrondissement","Districts",NA,NA
317,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",86,"Hautes-Alpes",317,"Briançon","Arrondissement","Districts",NA,NA
318,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",86,"Hautes-Alpes",318,"Gap","Arrondissement","Districts",NA,NA
319,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",87,"Var",319,"Brignoles","Arrondissement","Districts",NA,NA
320,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",87,"Var",320,"Draguignan","Arrondissement","Districts",NA,NA
321,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",87,"Var",321,"Toulon","Arrondissement","Districts",NA,NA
322,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",88,"Vaucluse",322,"Apt","Arrondissement","Districts",NA,NA
323,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",88,"Vaucluse",323,"Avignon","Arrondissement","Districts",NA,NA
324,79,"FRA","France",21,"Provence-Alpes-Côte d'Azur",88,"Vaucluse",324,"Carpentras","Arrondissement","Districts",NA,NA
325,79,"FRA","France",22,"Rhône-Alpes",89,"Ain",325,"Belley","Arrondissement","Districts",NA,NA
326,79,"FRA","France",22,"Rhône-Alpes",89,"Ain",326,"Bourg-en-Bresse","Arrondissement","Districts",NA,NA
327,79,"FRA","France",22,"Rhône-Alpes",89,"Ain",327,"Gex","Arrondissement","Districts",NA,NA
328,79,"FRA","France",22,"Rhône-Alpes",89,"Ain",328,"Nantua","Arrondissement","Districts",NA,NA
329,79,"FRA","France",22,"Rhône-Alpes",90,"Ardèche",329,"Largentière","Arrondissement","Districts",NA,NA
330,79,"FRA","France",22,"Rhône-Alpes",90,"Ardèche",330,"Privas","Arrondissement","Districts",NA,NA
331,79,"FRA","France",22,"Rhône-Alpes",90,"Ardèche",331,"Tournon-sur-Rhône","Arrondissement","Districts",NA,NA
332,79,"FRA","France",22,"Rhône-Alpes",91,"Drôme",332,"Die","Arrondissement","Districts",NA,NA
333,79,"FRA","France",22,"Rhône-Alpes",91,"Drôme",333,"Nyons","Arrondissement","Districts",NA,NA
334,79,"FRA","France",22,"Rhône-Alpes",91,"Drôme",334,"Valence","Arrondissement","Districts",NA,NA
335,79,"FRA","France",22,"Rhône-Alpes",92,"Haute-Savoie",335,"Annecy","Arrondissement","Districts",NA,NA
336,79,"FRA","France",22,"Rhône-Alpes",92,"Haute-Savoie",336,"Bonneville","Arrondissement","Districts",NA,NA
337,79,"FRA","France",22,"Rhône-Alpes",92,"Haute-Savoie",337,"Lac Léman","Water body","Water body",NA,NA
338,79,"FRA","France",22,"Rhône-Alpes",92,"Haute-Savoie",338,"Saint-Julien-en-Genevois","Arrondissement","Districts",NA,NA
339,79,"FRA","France",22,"Rhône-Alpes",92,"Haute-Savoie",339,"Thonon-les-Bains","Arrondissement","Districts",NA,NA
340,79,"FRA","France",22,"Rhône-Alpes",93,"Isère",340,"Grenoble","Arrondissement","Districts",NA,NA
341,79,"FRA","France",22,"Rhône-Alpes",93,"Isère",341,"La Tour-du-Pin","Arrondissement","Districts",NA,NA
342,79,"FRA","France",22,"Rhône-Alpes",93,"Isère",342,"Vienne","Arrondissement","Districts",NA,NA
343,79,"FRA","France",22,"Rhône-Alpes",94,"Loire",343,"Montbrison","Arrondissement","Districts",NA,NA
344,79,"FRA","France",22,"Rhône-Alpes",94,"Loire",344,"Roanne","Arrondissement","Districts",NA,NA
345,79,"FRA","France",22,"Rhône-Alpes",94,"Loire",345,"Saint-Étienne","Arrondissement","Districts",NA,NA
346,79,"FRA","France",22,"Rhône-Alpes",95,"Rhône",346,"Lyon","Arrondissement","Districts",NA,NA
347,79,"FRA","France",22,"Rhône-Alpes",95,"Rhône",347,"Villefranche-sur-Saône","Arrondissement","Districts",NA,NA
348,79,"FRA","France",22,"Rhône-Alpes",96,"Savoie",348,"Albertville","Arrondissement","Districts",NA,NA
349,79,"FRA","France",22,"Rhône-Alpes",96,"Savoie",349,"Chambéry","Arrondissement","Districts",NA,NA
350,79,"FRA","France",22,"Rhône-Alpes",96,"Savoie",350,"Saint-Jean-de-Maurienne","Arrondissement","Districts",NA,NA
