"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
214,86,"DEU","Germany",9,"Niedersachsen",21,"Braunschweig",214,"Peine","Landkreise","Rural district",NA,NA
215,86,"DEU","Germany",9,"Niedersachsen",21,"Braunschweig",215,"Salzgitter Städte","Kreisfreie Städte","Urban district",NA,NA
216,86,"DEU","Germany",9,"Niedersachsen",21,"Braunschweig",216,"Wolfenbüttel","Landkreise","Rural district",NA,NA
217,86,"DEU","Germany",9,"Niedersachsen",21,"Braunschweig",217,"Wolfsburg Städte","Kreisfreie Städte","Urban district",NA,NA
218,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",218,"Diepholz","Landkreise","Rural district",NA,NA
219,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",219,"Hamelin-Pyrmont","Landkreise","Rural district",NA,"Hameln-Pyrmont"
220,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",220,"Hanover","Landkreise","Rural district",NA,"Region Hannover|Hannover"
221,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",221,"Hildesheim","Landkreise","Rural district",NA,NA
222,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",222,"Holzminden","Landkreise","Rural district",NA,NA
223,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",223,"Nienburg","Landkreise","Rural district",NA,"Neinburg (Weser)"
224,86,"DEU","Germany",9,"Niedersachsen",22,"Hannover",224,"Schaumburg","Landkreise","Rural district",NA,NA
225,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",225,"Celle","Landkreise","Rural district",NA,NA
226,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",226,"Cuxhaven","Landkreise","Rural district","<Null>","<Null>"
227,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",227,"Harburg","Landkreise","Rural district",NA,NA
228,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",228,"Osterholz","Landkreise","Rural district",NA,NA
229,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",229,"Rotenburg","Landkreise","Rural district",NA,"Rotenburg (Wümme)"
230,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",230,"Soltau-Fallingbostel","Landkreise","Rural district",NA,NA
231,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",231,"Stade","Landkreise","Rural district",NA,NA
232,86,"DEU","Germany",9,"Niedersachsen",23,"Lüneburg",232,"Verden","Landkreise","Rural district",NA,NA
233,86,"DEU","Germany",9,"Niedersachsen",24,"Luneburg",233,"Lüchow-Dannenberg","Landkreise","Rural district",NA,NA
234,86,"DEU","Germany",9,"Niedersachsen",24,"Luneburg",234,"Lüneburg","Landkreise","Rural district",NA,NA
235,86,"DEU","Germany",9,"Niedersachsen",24,"Luneburg",235,"Uelzen","Landkreise","Rural district",NA,NA
236,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",236,"Ammerland","Landkreise","Rural district",NA,NA
237,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",237,"Aurich","Landkreise","Rural district",NA,"Juist|Norderney|Baltrum"
238,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",238,"Cloppenburg","Landkreise","Rural district",NA,NA
239,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",239,"Emden Städte","Kreisfreie Städte","Urban district",NA,NA
240,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",240,"Emsland","Landkreise","Rural district",NA,NA
241,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",241,"Friesland","Landkreise","Rural district",NA,"Wangerooge"
242,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",242,"Grafschaft Bentheim","Landkreise","Rural district",NA,NA
243,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",243,"Leer","Landkreise","Rural district",NA,NA
244,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",244,"Oldenburg Städte","Kreisfreie Städte","Urban district",NA,"Oldenburg (Oldenburg)"
245,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",245,"Oldenburg","Landkreise","Rural district",NA,NA
246,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",246,"Osnabrück Städte","Kreisfreie Städte","Urban district",NA,NA
247,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",247,"Osnabrück","Landkreise","Rural district",NA,NA
248,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",248,"Vechta","Landkreise","Rural district",NA,NA
249,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",249,"Wesermarsch","Landkreise","Rural district",NA,NA
250,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",250,"Wilhelmshaven Städte","Kreisfreie Städte","Urban district",NA,NA
251,86,"DEU","Germany",9,"Niedersachsen",25,"Weser-Ems",251,"Wittmund","Landkreise","Rural district",NA,"Langeoog|Spiekeroog"
252,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",252,"Bochum Städte","Kreisfreie Städte","Urban district",NA,NA
253,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",253,"Dortmund Städte","Kreisfreie Städte","Urban district",NA,NA
254,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",254,"Ennepe-Ruhr","Landkreise","Rural district",NA,NA
255,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",255,"Hagen Städte","Kreisfreie Städte","Urban district",NA,NA
256,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",256,"Hamm Städte","Kreisfreie Städte","Urban district",NA,NA
257,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",257,"Herne Städte","Kreisfreie Städte","Urban district",NA,NA
258,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",258,"Hochsauerlandkreis","Landkreise","Rural district",NA,NA
259,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",259,"Märkischer Kreis","Landkreise","Rural district",NA,NA
260,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",260,"Olpe","Landkreise","Rural district",NA,NA
261,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",261,"Siegen-Wittgenstein","Landkreise","Rural district",NA,NA
262,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",262,"Soest","Landkreise","Rural district",NA,NA
263,86,"DEU","Germany",10,"Nordrhein-Westfalen",26,"Arnsberg",263,"Unna","Landkreise","Rural district",NA,NA
264,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",264,"Cleves","Landkreise","Rural district",NA,"Kleve"
265,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",265,"Düsseldorf Städte","Kreisfreie Städte","Urban district",NA,NA
266,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",266,"Duisburg Städte","Kreisfreie Städte","Urban district",NA,NA
267,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",267,"Essen Städte","Kreisfreie Städte","Urban district",NA,NA
268,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",268,"Krefeld Städte","Kreisfreie Städte","Urban district",NA,NA
269,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",269,"Mönchengladbach Städte","Kreisfreie Städte","Urban district",NA,NA
270,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",270,"Mülheim Städte","Kreisfreie Städte","Urban district",NA,"Mülheim an der Ruhr"
271,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",271,"Mettmann","Landkreise","Rural district",NA,NA
272,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",272,"Oberhausen Städte","Kreisfreie Städte","Urban district",NA,NA
273,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",273,"Remscheid Städte","Kreisfreie Städte","Urban district",NA,NA
274,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",274,"Rhein-Kreis Neuss","Landkreise","Rural district",NA,NA
275,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",275,"Solingen Städte","Kreisfreie Städte","Urban district",NA,NA
276,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",276,"Viersen","Landkreise","Rural district",NA,NA
277,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",277,"Wesel","Landkreise","Rural district",NA,NA
278,86,"DEU","Germany",10,"Nordrhein-Westfalen",27,"Düsseldorf",278,"Wuppertal Städte","Kreisfreie Städte","Urban district",NA,NA
279,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",279,"Bielefeld Städte","Kreisfreie Städte","Urban district",NA,NA
280,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",280,"Gütersloh","Landkreise","Rural district",NA,NA
281,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",281,"Höxter","Landkreise","Rural district",NA,NA
282,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",282,"Herford","Landkreise","Rural district",NA,NA
283,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",283,"Lippe","Landkreise","Rural district",NA,NA
284,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",284,"Minden-Lübbecke","Landkreise","Rural district",NA,NA
285,86,"DEU","Germany",10,"Nordrhein-Westfalen",28,"Detmold",285,"Paderborn","Landkreise","Rural district",NA,NA
286,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",286,"Aachen Städte","Kreisfreie Städte","Urban district",NA,NA
287,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",287,"Aachen","Landkreise","Rural district",NA,NA
288,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",288,"Bonn Städte","Kreisfreie Städte","Urban district",NA,NA
289,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",289,"Cologne Städte","Kreisfreie Städte","Urban district",NA,"Koln"
290,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",290,"Düren","Landkreise","Rural district",NA,NA
291,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",291,"Euskirchen","Landkreise","Rural district",NA,NA
292,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",292,"Heinsberg","Landkreise","Rural district",NA,NA
293,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",293,"Leverkusen Städte","Kreisfreie Städte","Urban district",NA,NA
294,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",294,"Oberbergischer Kreis","Landkreise","Rural district",NA,NA
295,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",295,"Rhein-Erft-Kreis","Landkreise","Rural district",NA,"Rhein-Erftkreis"
296,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",296,"Rhein-Sieg","Landkreise","Rural district",NA,NA
297,86,"DEU","Germany",10,"Nordrhein-Westfalen",29,"Köln",297,"Rheinisch-Bergischer Kreis","Landkreise","Rural district",NA,NA
298,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",298,"Borken","Landkreise","Rural district",NA,NA
299,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",299,"Bottrop Städte","Kreisfreie Städte","Urban district",NA,NA
300,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",300,"Coesfeld","Landkreise","Rural district",NA,NA
301,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",301,"Gelsenkirchen Städte","Kreisfreie Städte","Urban district",NA,NA
302,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",302,"Münster Städte","Kreisfreie Städte","Urban district",NA,NA
303,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",303,"Recklinghausen","Landkreise","Rural district",NA,NA
304,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",304,"Steinfurt","Landkreise","Rural district",NA,NA
305,86,"DEU","Germany",10,"Nordrhein-Westfalen",30,"Munster",305,"Warendorf","Landkreise","Rural district",NA,NA
306,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",306,"Ahrweiler","Landkreise","Rural district",NA,NA
307,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",307,"Altenkirchen","Landkreise","Rural district",NA,NA
308,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",308,"Bad Kreuznach","Landkreise","Rural district",NA,NA
309,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",309,"Birkenfeld","Landkreise","Rural district",NA,NA
310,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",310,"Cochem-Zell","Landkreise","Rural district",NA,NA
311,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",311,"Koblenz Coblenz Städte","Kreisfreie Städte","Urban district",NA,"Koblenz"
312,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",312,"Mayen-Koblenz","Landkreise","Rural district",NA,NA
313,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",313,"Neuwied","Landkreise","Rural district",NA,NA
314,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",314,"Rhein-Hunsrück","Landkreise","Rural district",NA,NA
315,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",315,"Rhein-Lahn","Landkreise","Rural district",NA,NA
316,86,"DEU","Germany",11,"Rheinland-Pfalz",31,"Koblenz",316,"Westerwaldkreis","Landkreise","Rural district",NA,NA
317,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",317,"Alzey-Worms","Landkreise","Rural district",NA,NA
318,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",318,"Bad Dürkheim","Landkreise","Rural district",NA,NA
319,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",319,"Donnersbergkreis","Landkreise","Rural district",NA,NA
320,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",320,"Frankenthal Städte","Kreisfreie Städte","Urban district",NA,NA
321,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",321,"Germersheim","Landkreise","Rural district",NA,NA
322,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",322,"Kaiserslautern Städte","Kreisfreie Städte","Urban district",NA,NA
323,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",323,"Kaiserslautern","Landkreise","Rural district",NA,NA
324,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",324,"Kusel","Landkreise","Rural district",NA,NA
325,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",325,"Landau Städte","Kreisfreie Städte","Urban district",NA,"Landau in der Pfalz"
326,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",326,"Ludwigshafen Städte","Kreisfreie Städte","Urban district",NA,"Ludwigshafen am Rhein|Rheinpfalz-Kreis"
327,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",327,"Mainz-Bingen","Landkreise","Rural district",NA,NA
328,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",328,"Mainz Städte","Kreisfreie Städte","Urban district",NA,NA
329,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",329,"Neustadt Städte","Kreisfreie Städte","Urban district",NA,"Neustadt an der Weinstraße|Weinstraße"
330,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",330,"Rhein-Pfalz-Kreis","Landkreise","Rural district",NA,NA
331,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",331,"Südliche Weinstraße","Landkreise","Rural district",NA,NA
332,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",332,"Südwestpfalz","Landkreise","Rural district",NA,NA
333,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",333,"Speyer Spires Städte","Kreisfreie Städte","Urban district",NA,"Speyer"
334,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",334,"Worms Städte","Kreisfreie Städte","Urban district",NA,NA
335,86,"DEU","Germany",11,"Rheinland-Pfalz",32,"Rheinhessen-Pfalz",335,"Zweibrücken Städte","Kreisfreie Städte","Urban district",NA,NA
336,86,"DEU","Germany",11,"Rheinland-Pfalz",33,"Trier",336,"Bernkastel-Wittlich","Landkreise","Rural district",NA,NA
337,86,"DEU","Germany",11,"Rheinland-Pfalz",33,"Trier",337,"Bitburg-Prüm","Landkreise","Rural district",NA,NA
338,86,"DEU","Germany",11,"Rheinland-Pfalz",33,"Trier",338,"Trier-Saarburg","Landkreise","Rural district",NA,NA
339,86,"DEU","Germany",11,"Rheinland-Pfalz",33,"Trier",339,"Trier Städte","Kreisfreie Städte","Urban district",NA,NA
340,86,"DEU","Germany",11,"Rheinland-Pfalz",33,"Trier",340,"Vulkaneifel","Landkreise","Rural district",NA,"Daun"
341,86,"DEU","Germany",12,"Saarland",34,"Saarland",341,"Merzig-Wadern","Landkreise","Rural district",NA,NA
342,86,"DEU","Germany",12,"Saarland",34,"Saarland",342,"Neunkirchen","Landkreise","Rural district",NA,NA
343,86,"DEU","Germany",12,"Saarland",34,"Saarland",343,"Saarbrücken Städte","Kreisfreie Städte","Urban district",NA,NA
344,86,"DEU","Germany",12,"Saarland",34,"Saarland",344,"Saarlouis","Landkreise","Rural district",NA,NA
345,86,"DEU","Germany",12,"Saarland",34,"Saarland",345,"Saarpfalz","Landkreise","Rural district",NA,NA
346,86,"DEU","Germany",12,"Saarland",34,"Saarland",346,"Sankt Wendel","Landkreise","Rural district",NA,"St. Wendel"
347,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",347,"Anhalt-Zerbst","Landkreise","Rural district",NA,NA
348,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",348,"Bernburg","Landkreise","Rural district",NA,NA
349,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",349,"Bitterfeld","Landkreise","Rural district",NA,NA
350,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",350,"Dessau Städte","Kreisfreie Städte","Urban district",NA,NA
351,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",351,"Köthen","Landkreise","Rural district",NA,NA
352,86,"DEU","Germany",13,"Sachsen-Anhalt",35,"Dessau",352,"Wittenberg","Landkreise","Rural district",NA,NA
353,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",353,"Aschersleben-Staßfurt","Landkreise","Rural district",NA,NA
354,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",354,"Burgenlandkreis","Landkreise","Rural district",NA,NA
355,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",355,"Halle Städte","Kreisfreie Städte","Urban district",NA,"Halle (Saale)|Saale"
356,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",356,"Mansfelder Land","Landkreise","Rural district",NA,NA
357,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",357,"Merseburg-Querfurt","Landkreise","Rural district",NA,NA
358,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",358,"Saalkreis","Landkreise","Rural district",NA,NA
359,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",359,"Sangerhausen","Landkreise","Rural district",NA,NA
360,86,"DEU","Germany",13,"Sachsen-Anhalt",36,"Halle",360,"Weißenfels","Landkreise","Rural district",NA,NA
361,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",361,"Altmarkkreis Salzwedel","Landkreise","Rural district",NA,NA
362,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",362,"Bördekreis","Landkreise","Rural district",NA,NA
363,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",363,"Halberstadt","Landkreise","Rural district",NA,NA
364,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",364,"Jerichower Land","Landkreise","Rural district",NA,NA
365,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",365,"Magdeburg Städte","Kreisfreie Städte","Urban district",NA,NA
366,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",366,"Ohrekreis","Landkreise","Rural district",NA,NA
367,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",367,"Quedlinburg","Landkreise","Rural district",NA,NA
368,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",368,"Schönebeck","Landkreise","Rural district",NA,NA
369,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",369,"Stendal","Landkreise","Rural district",NA,NA
370,86,"DEU","Germany",13,"Sachsen-Anhalt",37,"Magdeburg",370,"Wernigerode","Landkreise","Rural district",NA,NA
371,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",371,"Annaberg","Landkreise","Rural district",NA,NA
372,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",372,"Aue-Schwarzenberg","Landkreise","Rural district",NA,NA
373,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",373,"Chemnitz Städte","Kreisfreie Städte","Urban district",NA,NA
374,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",374,"Chemnitzer Land","Landkreise","Rural district",NA,NA
375,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",375,"Freiberg","Landkreise","Rural district",NA,NA
376,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",376,"Mittlerer Erzgebirgskreis","Landkreise","Rural district",NA,NA
377,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",377,"Mittweida","Landkreise","Rural district",NA,NA
378,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",378,"Plauen Städte","Kreisfreie Städte","Urban district",NA,NA
379,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",379,"Stollberg","Landkreise","Rural district",NA,NA
380,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",380,"Vogtlandkreis","Landkreise","Rural district",NA,NA
381,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",381,"Zwickau Städte","Kreisfreie Städte","Urban district",NA,NA
382,86,"DEU","Germany",14,"Sachsen",38,"Chemnitz",382,"Zwickauer Land","Landkreise","Rural district",NA,NA
383,86,"DEU","Germany",14,"Sachsen",39,"Dresden",383,"Bautzen","Landkreise","Rural district",NA,NA
384,86,"DEU","Germany",14,"Sachsen",39,"Dresden",384,"Dresden Städte","Kreisfreie Städte","Urban district",NA,NA
385,86,"DEU","Germany",14,"Sachsen",39,"Dresden",385,"Görlitz Städte","Kreisfreie Städte","Urban district",NA,NA
386,86,"DEU","Germany",14,"Sachsen",39,"Dresden",386,"Kamenz","Landkreise","Rural district",NA,NA
387,86,"DEU","Germany",14,"Sachsen",39,"Dresden",387,"Löbau-Zittau","Landkreise","Rural district",NA,NA
388,86,"DEU","Germany",14,"Sachsen",39,"Dresden",388,"Meißen","Landkreise","Rural district",NA,NA
389,86,"DEU","Germany",14,"Sachsen",39,"Dresden",389,"Niederschlesischer Oberlausitzkreis",NA,NA,NA,NA
390,86,"DEU","Germany",14,"Sachsen",39,"Dresden",390,"Riesa-Großenhain","Landkreise","Rural district",NA,NA
391,86,"DEU","Germany",14,"Sachsen",39,"Dresden",391,"Sächsische Schweiz","Landkreise","Rural district",NA,NA
392,86,"DEU","Germany",14,"Sachsen",39,"Dresden",392,"Weißeritzkreis","Landkreise","Rural district",NA,NA
393,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",393,"Döbeln","Landkreise","Rural district",NA,NA
394,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",394,"Delitzsch","Landkreise","Rural district",NA,NA
395,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",395,"Leipzig Städte","Kreisfreie Städte","Urban district",NA,NA
396,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",396,"Leipziger Land","Landkreise","Rural district",NA,NA
397,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",397,"Muldentalkreis","Landkreise","Rural district",NA,NA
398,86,"DEU","Germany",14,"Sachsen",40,"Leipzig",398,"Torgau-Oschatz","Landkreise","Rural district",NA,NA
399,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",399,"Dithmarschen","Landkreise","Rural district",NA,NA
400,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",400,"Flensburg Städte","Kreisfreie Städte","Urban district",NA,NA
401,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",401,"Kiel Städte","Kreisfreie Städte","Urban district",NA,NA
402,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",402,"Lübeck Städte","Kreisfreie Städte","Urban district",NA,NA
403,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",403,"Lauenburg","Landkreise","Rural district",NA,"Herzogtum Lauenburg"
404,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",404,"Neumünster Städte","Kreisfreie Städte","Urban district",NA,NA
405,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",405,"Nordfriesland","Landkreise","Rural district",NA,NA
406,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",406,"Ostholstein","Landkreise","Rural district",NA,NA
407,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",407,"Pinneberg","Landkreise","Rural district",NA,NA
408,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",408,"Plön","Landkreise","Rural district",NA,NA
409,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",409,"Rendsburg-Eckernförde","Landkreise","Rural district",NA,NA
410,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",410,"Schleswig-Flensburg","Landkreise","Rural district",NA,NA
411,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",411,"Segeberg","Landkreise","Rural district",NA,NA
412,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",412,"Steinburg","Landkreise","Rural district",NA,NA
413,86,"DEU","Germany",15,"Schleswig-Holstein",41,"Schleswig-Holstein",413,"Stormarn","Landkreise","Rural district",NA,NA
414,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",414,"Altenburger Land","Landkreise","Rural district",NA,NA
415,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",415,"Eichsfeld","Landkreise","Rural district",NA,NA
416,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",416,"Erfurt Städte","Kreisfreie Städte","Urban district",NA,NA
417,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",417,"Gera Städte","Kreisfreie Städte","Urban district",NA,NA
418,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",418,"Gotha","Landkreise","Rural district",NA,NA
419,86,"DEU","Germany",16,"Thüringen",42,"Thüringen",419,"Greiz","Landkreise","Rural district",NA,NA
